id,subject_id,course_number,title,credits,credit_range,description,writing_intensive,repeat_status,restrictions
9609c2a7-23c1-4f98-a38c-1e8b325062fa,CHE,420,Process Systems Engineering,3.0,,Covers the application of automatic control theory to chemical processes within the context of processes previously introduced.,False,Not repeatable for credit,Cannot enroll if classification is Freshman
43f0f2e1-52d0-4e87-83a4-769370eb4c0f,CHE,430,Introduction to Sustainable Engineering,3.0,,"This course introduces students to sustainability in an engineering context. Sustainable engineering encompasses the relationships between technology, society, the environment, and economic prosperity. A variety of systematic approaches will be used for multivariable design and analysis of the sustainability of engineering systems.",False,Not repeatable for credit,Can enroll if classification is Junior or Senior.
44ebc6d2-d47d-4842-8ebe-a6880b9b57a4,CHE,431,Fundamentals of Solar Cells,3.0,,"This course focuses on the fundamentals of solar cells. It will cover semiconductor materials, basic semiconductor physics, optical and electronic phenomena, and case studies of crystalline silicon, thin film, and nanostructured photovoltaics.",False,Not repeatable for credit,
7ee60238-ada3-4351-b3a8-639c856abb02,CHE,432,Electrochemical Engineering,3.0,,"This course introduces principles and application of electrochemical equilibria, kinetics, and transport processes.",False,Not repeatable for credit,
94f1526d-820c-41e5-99c1-07497d9497e6,CHE,433,Introduction to Rheology,3.0,,"Introduces the concepts of how science defines and conceptualizes the behavior of “real” fluids. Covers concepts such as how to characterize, quantify, and simulate non-Newtonian behavior in real fluids.",False,Not repeatable for credit,
cee15610-6fc8-4c84-b3d7-d6fa7191c954,CHE,452,Polymer Process Technology,3.0,,"Covers chemistry of chain and stepwise polymerization, industrial reactor systems, polymer melt rheology, processing of thermoplastic resins, and plastics properties.",False,Not repeatable for credit,Can enroll if classification is Junior or Senior.
1cebc186-3d59-4709-81ea-ab806dbf54f9,CHE,453,Chemical Engineering Laboratory III,2.5,,"Offers laboratory experience in chemical engineering processes, requiring both experimental design and analysis.",True,Not repeatable for credit,
f624a312-a7d5-455a-aea7-fb5ee990b897,CHE,460,Biochemical Engineering,3.0,,Introduces underlying biological and engineering principles in an integrate fashion for biopharmaceutical production systems.,False,Not repeatable for credit,Can enroll if major is BME or major is CHE and classification is Junior or Senior.
e797afda-03c2-4c83-bf14-cf94987a5887,CHE,461,Principles of Colloid Science,3.0,,"This course focuses on fundamental principles of colloid science from a biological perspective. It will cover surface active agents, thermodynamics of self-assembly of surfactants, surface chemistry and physics of monolayers and bilayers, microstructures and phase behavior, specific biological colloids (micelles, liposomes, and lipoproteins), and colloidal stability.",False,Not repeatable for credit,Can enroll if classification is Junior or Senior.
fd1e6f3a-33e0-4aa4-99ce-ce3f93429bf5,CHE,464,Process Dynamics and Control,3.0,,Covers the application of automatic control theory to chemical processes within the context of processes.,False,Not repeatable for credit,
4f43373e-fb9c-431a-bb15-db7b6457b928,CHE,466,Chemical Process Safety,3.0,,"Covers selected topics such as safeguarding systems, fault trees, risk analysis, explosions, fires, and process safety.",False,Not repeatable for credit,
667c08ef-9122-4d06-bf01-0bdbd8ddfd29,CHE,471,Process Design I,4.0,,"Within the context of previously introduced processes, covers economic feasibility of projects and optimization of equipment and production in the design of process plants.",False,Not repeatable for credit,
a8dc427b-1ebe-4af9-877c-2f3a52ba6873,CHE,472,Process Design II,3.0,,"Within the context of previously introduced processes, covers execution of feasibility study and preliminary design of process plants.",True,Not repeatable for credit,
66364555-d24e-4ceb-a677-256ce4fd49a6,CHE,473,Process Design III,3.0,,"Within the context of previously introduced processes, covers completion of feasibility study and preliminary design of process plants.",True,Not repeatable for credit,
2cef157a-20d8-4189-b71e-75578bf36ae2,CHE,498,Senior Thesis Research,3.0,,This course teaches students the ability to structure and write a thesis and defend their research.,False,Not repeatable for credit,
0b4d6d2c-5967-4d51-897e-6528d62dd701,CHE,I199,Independent Study in Chemical Engineering,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
c28921c7-b327-462c-958f-98aa80562e17,CHE,I299,Independent Study in Chemical Engineering,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
5284b64a-5b46-49d3-bbb9-8abfdcc5fc85,CHE,I399,Independent Study in Chemical Engineering,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
836676df-d49a-47dc-8b5a-4e702a1d603f,CHE,I499,Independent Study in Chemical Engineering,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
47525e8a-cc1f-4afe-b477-8f9219aea696,CHE,T180,Special Topics in CHE,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
ebfbdcc8-7eea-4648-8dc3-892844bc9d3b,CHE,T280,Special Topics in CHE,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
8077dd88-1235-44af-932e-1e7b55f05422,CHE,T380,Special Topics in CHE,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
5b36301b-1808-4962-b7e1-5ca5899b0c50,CHE,T480,Special Topics in CHE,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,Cannot enroll if classification is Freshman
21a5ac04-eac1-4563-9a4b-33acbc59e9b0,CAE,491,Senior Design Project I,3.0,,"Introduces the design process, including information retrieval, problem definition, proposal writing, patents, and design notebooks. Includes presentations on problem areas by experts from industry, government, and education.",True,Not repeatable for credit,Can enroll if classification is Senior.
04024f97-bea8-408b-89da-e796b72fe87e,CAE,492,Senior Design Project II,3.0,,Continues CAE 491. Requires written and oral progress reports.,True,Not repeatable for credit,
f65e571d-4feb-4fd8-94ab-323b1fdb6fb9,CAE,493,Senior Design Project III,3.0,,"Continues CAE 492. Requires written and oral final reports, including oral presentations by each design team at a formal Design Conference open to the public and conducted in the style of a professional conference.",True,Not repeatable for credit,Cannot enroll if classification is Freshman
bb96c1a0-71fb-43f4-9acd-2a3d45a67e21,CIVE,240,Engineering Economic Analysis,3.0,,"Techniques for project decisions: benefit cost and present worth analysis, rate of return, capital budgeting, risk analysis, environmental impact, and depreciation.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
