crn, subject_code, course_number, instruction_type, instruction_method, section, enroll, max_enroll, course_title, credits, prereqs, start_time, end_time, days
34313,ACCT,T980,Special Topics,Face To Face,001,3,10,Survey of Accounting Research,3.00,,09:00:00,11:50:00,{Wednesday}
32262,ACCT,998,Research,Face To Face,001,4,20,Dissertation Research in Accounting,1.00 TO 12.00,,null,null,null
32263,BSAN,160,Lecture,Face To Face,001,FULL,FULL,Business Analytics and Data Visualization,4.00,,12:00:00,13:50:00,"{Tuesday,Thursday}"
33467,BSAN,160,Lecture,Online-Asynchronous,901,FULL,FULL,Business Analytics and Data Visualization,4.00,,null,null,null
31910,BSAN,360,Lecture,Face To Face,001,23,40,Programming for Data Analytics,4.00,(STAT 202  Minimum Grade: C- or STAT 206  Minimum Grade: C- ) and (BSAN 260  Minimum Grade: C- or BUSN 260  Minimum Grade: C- or BSAN 160  Minimum Grade: C- ),12:00:00,13:50:00,"{Monday,Wednesday}"
31911,BSAN,460,Lecture,Face To Face,001,FULL,FULL,Business Analytics Senior Project,4.00,(BSAN 160  Minimum Grade: C- or BSAN 260  Minimum Grade: C- or BUSN 260  Minimum Grade: C- ) and (BSAN 360  Minimum Grade: C- or BUSN 360  Minimum Grade: C- ) and STAT 331  Minimum Grade: C-,14:00:00,15:50:00,"{Monday,Wednesday}"
32743,BSAN,601,Lecture,Online-Asynchronous,901,FULL,FULL,Business Analytics for Managers,3.00,,null,null,null
32747,BSAN,601,Lecture,Online-Asynchronous,902,FULL,FULL,Business Analytics for Managers,3.00,,null,null,null
30093,STAT,201,Lecture,Hybrid,130,FULL,FULL,Introduction to Business Statistics,4.00,MATH 101  Minimum Grade: D or MATH 121  Minimum Grade: D or MATH 171  Minimum Grade: D or MATH 181  Minimum Grade: D,08:00:00,09:50:00,{Tuesday}
31318,STAT,201,Lecture,Hybrid,131,FULL,FULL,Introduction to Business Statistics,4.00,MATH 101  Minimum Grade: D or MATH 121  Minimum Grade: D or MATH 171  Minimum Grade: D or MATH 181  Minimum Grade: D,12:00:00,13:50:00,{Tuesday}
34412,STAT,201,Lecture,Hybrid,132,FULL,FULL,Introduction to Business Statistics,4.00,MATH 101  Minimum Grade: D or MATH 121  Minimum Grade: D or MATH 171  Minimum Grade: D or MATH 181  Minimum Grade: D,10:00:00,11:50:00,{Tuesday}
30796,STAT,202,Lecture,Face To Face,001,FULL,FULL,Business Statistics II,4.00,STAT 201  Minimum Grade: C,08:00:00,09:50:00,"{Monday,Wednesday}"
31006,STAT,202,Lecture,Face To Face,002,FULL,FULL,Business Statistics II,4.00,STAT 201  Minimum Grade: C,10:00:00,11:50:00,"{Monday,Wednesday}"
30026,STAT,205,Lecture,Face To Face,001,12,24,Statistical Inference I,4.00,MATH 122  Minimum Grade: D,10:00:00,11:50:00,"{Tuesday,Thursday}"
30404,STAT,325,Lecture,Face To Face,001,14,24,Six-Sigma Quality Implementation,4.00,STAT 201  Minimum Grade: C- or STAT 205  Minimum Grade: C-,10:00:00,11:50:00,"{Monday,Wednesday}"
33468,STAT,331,Lecture,Face To Face,001,FULL,FULL,Introduction to Data Mining for Business,4.00,STAT 202  Minimum Grade: C- or STAT 206  Minimum Grade: C-,10:00:00,11:50:00,"{Monday,Wednesday}"
34555,STAT,645,Lecture,Face To Face,673,FULL,FULL,Time Series Forecasting,3.00,STAT 610  Minimum Grade: C,14:00:00,16:50:00,{Wednesday}
33278,STAT,645,Lecture,Face To Face,674,FULL,FULL,Time Series Forecasting,3.00,STAT 610  Minimum Grade: C,18:00:00,20:50:00,{Wednesday}
33279,STAT,645,Lecture,Online-Asynchronous,901,7,20,Time Series Forecasting,3.00,STAT 610  Minimum Grade: C,null,null,null
31255,STAT,925,Lecture,Face To Face,001,5,15,Multivariate Analysis II,3.00,STAT 924  Minimum Grade: B,09:00:00,11:50:00,{Wednesday}
30880,ECON,201,Lecture,Face To Face,001,FULL,FULL,Principles of Microeconomics,4.00,,10:00:00,11:50:00,"{Monday,Wednesday}"
30018,ECON,201,Lecture,Face To Face,002,58,60,Principles of Microeconomics,4.00,,10:00:00,11:50:00,"{Tuesday,Thursday}"
30534,ECON,201,Lecture,Face To Face,003,FULL,FULL,Principles of Microeconomics,4.00,,14:00:00,15:50:00,"{Monday,Wednesday}"
30163,ECON,201,Lecture,Face To Face,004,17,60,Principles of Microeconomics,4.00,,18:00:00,21:50:00,{Thursday}
30492,ECON,201,Lecture,Face To Face,005,FULL,FULL,Principles of Microeconomics,4.00,,14:00:00,15:50:00,"{Tuesday,Thursday}"
31656,ECON,201,Lecture,Online-Asynchronous,901,FULL,FULL,Principles of Microeconomics,4.00,,null,null,null
30019,ECON,202,Lecture,Face To Face,001,153,220,Principles of Macroeconomics,4.00,ECON 201  Minimum Grade: D  (ECON 201  may be taken concurrently with ECON 202),10:00:00,11:50:00,"{Monday,Wednesday}"
30695,ECON,202,Lecture,Face To Face,002,147,220,Principles of Macroeconomics,4.00,ECON 201  Minimum Grade: D  (ECON 201  may be taken concurrently with ECON 202),14:00:00,15:50:00,"{Monday,Wednesday}"
30839,ECON,202,Lecture,Face To Face,003,20,60,Principles of Macroeconomics,4.00,ECON 201  Minimum Grade: D  (ECON 201  may be taken concurrently with ECON 202),12:00:00,13:50:00,"{Tuesday,Thursday}"
33470,ECON,202,Lecture,Face To Face,004,35,60,Principles of Macroeconomics,4.00,ECON 201  Minimum Grade: D  (ECON 201  may be taken concurrently with ECON 202),14:00:00,15:50:00,"{Tuesday,Thursday}"
31721,ECON,202,Lecture,Online-Asynchronous,901,FULL,FULL,Principles of Macroeconomics,4.00,ECON 201  Minimum Grade: D  (ECON 201  may be taken concurrently with ECON 202),null,null,null
32798,ECON,203,Lecture,Face To Face,001,FULL,FULL,Survey of Economic Policy,4.00,ECON 201  Minimum Grade: D and ECON 202  Minimum Grade: D  (ECON 202  may be taken concurrently with ECON 203),14:00:00,15:50:00,"{Tuesday,Thursday}"
30851,ECON,240,Lecture,Online-Asynchronous,901,FULL,FULL,Economics of Health Care Systems,4.00,,null,null,null
34727,ECON,248,Lecture,Face To Face,001,22,24,Mathematical Models in Economics,2.00,(MATH 102  Minimum Grade: C or MATH 117  Minimum Grade: C or MATH 121  Minimum Grade: C ) and ECON 201  Minimum Grade: C,16:00:00,17:50:00,"{Monday,Wednesday}"
30737,ECON,250,Lecture,Face To Face,001,37,40,Game Theory and Applications,4.00,STAT 201  Minimum Grade: C or STAT 205  Minimum Grade: C or MATH 107  Minimum Grade: C or MATH 310  Minimum Grade: C or MATH 311  Minimum Grade: C,10:00:00,11:50:00,"{Monday,Wednesday}"
32799,ECON,270,Lab,Face To Face,060,25,40,Using Big Data to Solve Economic and Social Problems,0.00,,12:00:00,13:50:00,{Friday}
32800,ECON,270,Lecture,Face To Face,A,25,40,Using Big Data to Solve Economic and Social Problems,4.00,,12:00:00,13:20:00,"{Monday,Wednesday}"
30084,ECON,301,Lecture,Face To Face,001,36,40,Microeconomics,4.00,ECON 201  Minimum Grade: C and ECON 202  Minimum Grade: C and (MATH 102  Minimum Grade: C or MATH 117  Minimum Grade: C or MATH 121  Minimum Grade: C ),10:00:00,11:50:00,"{Tuesday,Thursday}"
30797,ECON,322,Seminar,Face To Face,001,FULL,FULL,Economics Seminar,4.00,ECON 301  Minimum Grade: C and ECON 321  Minimum Grade: C,14:00:00,15:50:00,"{Tuesday,Thursday}"
34541,ECON,330,Lecture,Face To Face,001,19,40,Managerial Economics,4.00,ECON 201  Minimum Grade: C,12:00:00,13:50:00,"{Tuesday,Thursday}"
34503,ECON,350,Lecture,Online-Asynchronous,901,FULL,FULL,Applied Econometrics,4.00,ECON 201  Minimum Grade: C and ECON 202  Minimum Grade: C and (STAT 201  Minimum Grade: C or MATH 311  Minimum Grade: C ),null,null,null
34119,ECON,365,Lecture,Face To Face,001,FULL,FULL,Behavioral Economics,4.00,ECON 201  Minimum Grade: C,14:00:00,15:50:00,"{Monday,Wednesday}"
32090,ECON,560,Lecture,Face To Face,820,8,24,Time Series Econometrics,3.00,(STAT 610  Minimum Grade: C or ECON 550  Minimum Grade: C or ECON 540  Minimum Grade: C ) and (BUSN 502  Minimum Grade: C or ECON 601  Minimum Grade: C or ECON 610  Minimum Grade: C ),18:00:00,20:50:00,{Tuesday}
31528,ECON,601,Lecture,Face To Face,690,33,40,Managerial Economics,3.00,,09:00:00,11:50:00,{Monday}
34121,ECON,601,Lecture,Face To Face,691,FULL,FULL,Managerial Economics,3.00,,09:00:00,11:50:00,{Wednesday}
30684,ECON,616,Lecture,Face To Face,001,13,24,Public Finance and Cost Benefit Analysis,3.00,BUSN 502  Minimum Grade: C or ECON 601  Minimum Grade: C or ECON 610  Minimum Grade: C,18:00:00,20:50:00,{Thursday}
30879,ECON,911,Lecture,Face To Face,001,3,10,Advanced Microeconomics II,3.00,ECON 910  Minimum Grade: C,09:00:00,11:50:00,{Thursday}
34122,ECON,921,Lecture,Face To Face,001,3,10,Advanced Macroeconomics II,3.00,ECON 920  Minimum Grade: C,09:00:00,11:50:00,{Tuesday}
34976,CS,998,Dissertation,Face To Face,004,1,2,Ph.D. Dissertation,1.00 TO 12.00,,null,null,null
34123,ECON,941,Lecture,Face To Face,001,9,10,Econometrics II,3.00,ECON 940  Minimum Grade: C,09:00:00,11:50:00,{Monday}
32266,ECON,998,Dissertation,Face To Face,001,3,20,Dissertation Research in Economics,1.00 TO 12.00,,null,null,null
31428,FIN,150,Lecture,Face To Face,001,FULL,FULL,Financial Literacy,4.00,,14:00:00,15:50:00,"{Monday,Wednesday}"
30350,FIN,301,Lecture,Remote Synchronous,001,FULL,FULL,Introduction to Finance,4.00,ACCT 115  Minimum Grade: D or ACCT 110  Minimum Grade: D,16:00:00,17:50:00,"{Monday,Wednesday}"
30351,FIN,301,Lecture,Face To Face,002,FULL,FULL,Introduction to Finance,4.00,ACCT 115  Minimum Grade: D or ACCT 110  Minimum Grade: D,12:00:00,13:50:00,"{Monday,Wednesday}"
30349,FIN,301,Lecture,Remote Synchronous,003,FULL,FULL,Introduction to Finance,4.00,ACCT 115  Minimum Grade: D or ACCT 110  Minimum Grade: D,10:00:00,11:50:00,"{Tuesday,Thursday}"
32267,FIN,301,Lecture,Face To Face,004,31,40,Introduction to Finance,4.00,ACCT 115  Minimum Grade: D or ACCT 110  Minimum Grade: D,12:00:00,13:50:00,"{Tuesday,Thursday}"
31913,FIN,301,Lecture,Online-Asynchronous,901,FULL,FULL,Introduction to Finance,4.00,ACCT 115  Minimum Grade: D or ACCT 110  Minimum Grade: D,null,null,null
31655,FIN,302,Lecture,Face To Face,001,FULL,FULL,Intermediate Corporate Finance,4.00,FIN 301  Minimum Grade: C and (STAT 201  Minimum Grade: C or STAT 205  Minimum Grade: C ),10:00:00,11:50:00,"{Monday,Wednesday}"
30698,FIN,302,Lecture,Face To Face,002,FULL,FULL,Intermediate Corporate Finance,4.00,FIN 301  Minimum Grade: C and (STAT 201  Minimum Grade: C or STAT 205  Minimum Grade: C ),12:00:00,13:50:00,"{Monday,Wednesday}"
30094,FIN,321,Lecture,Face To Face,001,FULL,FULL,Investment Securities & Markets,4.00,FIN 301  Minimum Grade: C and (STAT 202  Minimum Grade: C or STAT 206  Minimum Grade: C ),10:00:00,11:50:00,"{Monday,Wednesday}"
33793,FIN,321,Lecture,Remote Synchronous,002,FULL,FULL,Investment Securities & Markets,4.00,FIN 301  Minimum Grade: C and (STAT 202  Minimum Grade: C or STAT 206  Minimum Grade: C ),10:00:00,11:50:00,"{Tuesday,Thursday}"
31312,FIN,323,Lecture,Face To Face,001,35,40,Risk Management,4.00,FIN 321  Minimum Grade: C and (STAT 202  Minimum Grade: C or STAT 206  Minimum Grade: C ),12:00:00,13:50:00,"{Monday,Wednesday}"
31768,FIN,325,Lecture,Face To Face,001,32,40,Financial Institutions and Markets,4.00,FIN 301  Minimum Grade: C and (STAT 201  Minimum Grade: C or STAT 205  Minimum Grade: C ),12:00:00,13:50:00,"{Tuesday,Thursday}"
33794,FIN,325,Lecture,Face To Face,002,27,40,Financial Institutions and Markets,4.00,FIN 301  Minimum Grade: C and (STAT 201  Minimum Grade: C or STAT 205  Minimum Grade: C ),14:00:00,15:50:00,"{Tuesday,Thursday}"
30840,FIN,332,Lecture,Face To Face,001,FULL,FULL,Investment Analysis,4.00,FIN 321  Minimum Grade: C,12:00:00,13:50:00,"{Tuesday,Thursday}"
32606,FIN,332,Lecture,Face To Face,002,32,40,Investment Analysis,4.00,FIN 321  Minimum Grade: C,14:00:00,15:50:00,"{Tuesday,Thursday}"
32312,FIN,339,Lecture,Face To Face,001,40,41,Fintech,4.00,FIN 301  Minimum Grade: C,10:00:00,11:50:00,"{Monday,Wednesday}"
32811,FIN,339,Lecture,Face To Face,002,FULL,FULL,Fintech,4.00,FIN 301  Minimum Grade: C,12:00:00,13:50:00,"{Monday,Wednesday}"
32812,FIN,345,Lecture,Face To Face,001,19,40,Mergers & Acquisitions,4.00,FIN 301  Minimum Grade: C and FIN 302  Minimum Grade: C and FIN 321  Minimum Grade: C,14:00:00,15:50:00,"{Tuesday,Thursday}"
30838,FIN,346,Lecture,Hybrid,130,31,40,Global Financial Management,4.00,FIN 301  Minimum Grade: C,10:00:00,11:50:00,{Tuesday}
30711,FIN,346,Lecture,Hybrid,131,35,40,Global Financial Management,4.00,FIN 301  Minimum Grade: C,12:00:00,13:50:00,{Tuesday}
33776,FIN,602,Lecture,Face To Face,001,19,40,Advanced Financial Management,3.00,FIN 601  Minimum Grade: C,18:00:00,20:50:00,{Monday}
31313,FIN,635,Lecture,Online-Asynchronous,901,26,40,Entrepreneurial Finance,3.00,FIN 601  Minimum Grade: C,null,null,null
34414,FIN,910,Seminar,Face To Face,001,5,10,Doctoral Seminar in Corporate Governance,3.00,,14:30:00,17:20:00,{Wednesday}
32268,FIN,998,Research,Face To Face,001,0,20,Dissertation Research in Finance,1.00 TO 12.00,,null,null,null
31169,BUSN,101,Lecture & Recitation,Hybrid,130,FULL,FULL,Foundations of Business I,4.00,,10:00:00,11:50:00,{Wednesday}
31170,BUSN,101,Lecture & Recitation,Hybrid,131,FULL,FULL,Foundations of Business I,4.00,,12:00:00,13:50:00,{Monday}
31168,BUSN,102,Lecture & Recitation,Hybrid,130,13,40,Foundations of Business II,4.00,BUSN 101  Minimum Grade: D,18:00:00,19:50:00,{Wednesday}
32808,BUSN,105,Lecture & Recitation,Online-Asynchronous,901,FULL,FULL,Applied Business Analysis,3.00,,null,null,null
32809,BUSN,105,Lecture & Recitation,Online-Asynchronous,902,FULL,FULL,Applied Business Analysis,3.00,,null,null,null
33774,BUSN,105,Lecture & Recitation,Online-Asynchronous,903,FULL,FULL,Applied Business Analysis,3.00,,null,null,null
33775,BUSN,105,Lecture & Recitation,Online-Asynchronous,904,39,40,Applied Business Analysis,3.00,,null,null,null
31593,BUSN,111,Lecture,Online-Asynchronous,901,FULL,FULL,Foundations for Business,4.00,,null,null,null
32273,BUSN,997,Research,Face To Face,001,6,40,Research Activity for PhD Students in LeBow College of Business,0.50 TO 9.00,,null,null,null
30136,HRMT,323,Lecture,Online-Asynchronous,901,FULL,FULL,Principles of Human Resource Administration,4.00,ORGB 300  Minimum Grade: D,null,null,null
34110,INDS,T680,Lecture,Remote Synchronous,001,13,30,Life Sciences Data Analytics,3.00,,18:00:00,20:50:00,{Thursday}
34108,INDS,T680,Lecture,Online-Asynchronous,901,FULL,FULL,Human Plus-Augment Decision AI,2.00,,null,null,null
35146,INDS,T680,Lecture,Online-Asynchronous,902,31,35,Human Plus-Augment Decision AI,2.00,,null,null,null
30286,INTB,200,Lecture,Face To Face,001,FULL,FULL,International Business,4.00,,18:00:00,21:50:00,{Thursday}
31314,INTB,200,Lecture,Face To Face,002,FULL,FULL,International Business,4.00,,12:00:00,13:50:00,"{Wednesday,Friday}"
31723,INTB,200,Lecture,Face To Face,003,FULL,FULL,International Business,4.00,,14:00:00,15:50:00,"{Tuesday,Thursday}"
31722,INTB,200,Lecture,Face To Face,004,FULL,FULL,International Business,4.00,,14:00:00,15:50:00,"{Wednesday,Friday}"
34487,INTB,332,Lecture,Face To Face,001,22,40,Multinational Corporations,4.00,ECON 201  Minimum Grade: C,12:00:00,13:50:00,"{Tuesday,Thursday}"
34124,INTB,334,Lecture,Face To Face,001,36,40,International Trade,4.00,ECON 201  Minimum Grade: C,16:00:00,17:50:00,"{Tuesday,Thursday}"
30400,INTB,440,Lecture,Face To Face,001,21,40,Seminar in International Business,4.00,INTB 200  Minimum Grade: C,10:00:00,11:50:00,"{Tuesday,Thursday}"
30187,BLAW,201,Lecture,Face To Face,001,FULL,FULL,Business Law I,4.00,,16:00:00,17:50:00,"{Tuesday,Thursday}"
30774,BLAW,201,Lecture,Face To Face,002,FULL,FULL,Business Law I,4.00,,12:00:00,13:50:00,"{Tuesday,Thursday}"
30016,BLAW,201,Lecture,Face To Face,003,FULL,FULL,Business Law I,4.00,,08:00:00,09:50:00,"{Monday,Wednesday}"
30071,BLAW,201,Lecture,Face To Face,005,FULL,FULL,Business Law I,4.00,,14:00:00,15:50:00,"{Tuesday,Thursday}"
30072,BLAW,201,Lecture,Face To Face,006,FULL,FULL,Business Law I,4.00,,16:00:00,17:50:00,"{Monday,Wednesday}"
32804,BLAW,201,Lecture,Online-Asynchronous,901,FULL,FULL,Business Law I,4.00,,null,null,null
31429,BLAW,202,Lecture,Face To Face,001,15,40,Business Law II,4.00,,16:00:00,17:50:00,"{Tuesday,Thursday}"
32805,BLAW,330,Lecture,Face To Face,001,23,40,Real Estate Law,4.00,,12:00:00,13:50:00,"{Monday,Wednesday}"
31713,BLAW,340,Lecture,Face To Face,001,FULL,FULL,International Business Law,4.00,,12:00:00,13:50:00,"{Monday,Wednesday}"
32807,BLAW,342,Lecture,Face To Face,001,36,40,Criminal Law,4.00,,18:00:00,21:50:00,{Wednesday}
30834,BLAW,358,Lecture,Online-Asynchronous,901,FULL,FULL,Employment Law,4.00,,null,null,null
31166,MGMT,201,Lecture,Face To Face,001,FULL,FULL,Introduction to Technology Innovation Management,4.00,,14:00:00,15:50:00,"{Tuesday,Thursday}"
30435,MGMT,260,Lecture,Face To Face,002,21,45,Introduction to Entrepreneurship,4.00,,18:00:00,21:50:00,{Monday}
31914,MGMT,260,Lecture,Online-Asynchronous,901,FULL,FULL,Introduction to Entrepreneurship,4.00,,null,null,null
31315,MGMT,301,Lecture,Face To Face,001,27,35,Designing Innovative Organizations,4.00,,14:00:00,15:50:00,"{Tuesday,Thursday}"
30600,MGMT,364,Lecture,Face To Face,001,FULL,FULL,Technology Management,4.00,,18:00:00,21:50:00,{Wednesday}
32682,MGMT,370,Lecture,Face To Face,001,10,20,For-Profit Business Consulting,4.00,,12:00:00,13:50:00,"{Monday,Wednesday}"
31029,MGMT,371,Lecture,Face To Face,001,12,20,Nonprofit Business Consulting,4.00,,10:00:00,11:50:00,"{Tuesday,Thursday}"
30601,MGMT,450,Lecture,Face To Face,001,19,45,Strategy and Competitive Advantage,4.00,FIN 301  Minimum Grade: D and ORGB 300  Minimum Grade: D and (MKTG 301  Minimum Grade: D or MKTG 201  Minimum Grade: D ),16:00:00,17:50:00,"{Tuesday,Thursday}"
30602,MGMT,450,Lecture,Hybrid,130,38,45,Strategy and Competitive Advantage,4.00,FIN 301  Minimum Grade: D and ORGB 300  Minimum Grade: D and (MKTG 301  Minimum Grade: D or MKTG 201  Minimum Grade: D ),14:00:00,15:50:00,{Monday}
30603,MGMT,450,Lecture,Hybrid,131,19,45,Strategy and Competitive Advantage,4.00,FIN 301  Minimum Grade: D and ORGB 300  Minimum Grade: D and (MKTG 301  Minimum Grade: D or MKTG 201  Minimum Grade: D ),18:00:00,20:20:00,{Monday}
31714,MGMT,450,Lecture,Online-Asynchronous,901,FULL,FULL,Strategy and Competitive Advantage,4.00,FIN 301  Minimum Grade: D and ORGB 300  Minimum Grade: D and (MKTG 301  Minimum Grade: D or MKTG 201  Minimum Grade: D ),null,null,null
31379,MGMT,520,Lecture,Face To Face,690,36,38,Strategy Analysis,2.00,MGMT 530  Minimum Grade: C and ACCT 510  Minimum Grade: C and MKTG 510  Minimum Grade: C,14:00:00,15:50:00,{Tuesday}
32745,MGMT,520,Lecture,Face To Face,691,12,38,Strategy Analysis,2.00,MGMT 530  Minimum Grade: C and ACCT 510  Minimum Grade: C and MKTG 510  Minimum Grade: C,09:00:00,10:50:00,{Tuesday}
32740,MGMT,602,Lecture,Online-Asynchronous,901,FULL,FULL,Innovation Management,3.00,,null,null,null
32401,MGMT,603,Lecture,Face To Face,001,29,36,Technology Strategy,3.00,,18:00:00,20:50:00,{Thursday}
32635,MGMT,604,Lecture,Face To Face,001,20,35,Strategic Change Management,3.00,,18:00:00,20:50:00,{Tuesday}
31821,MGMT,676,Lecture,Online-Asynchronous,901,30,35,Sustainability and Value Creation,3.00,,null,null,null
32741,MGMT,770,Lecture,Online-Asynchronous,901,43,45,MBA Capstone,2.00,MGMT 520  Minimum Grade: C,null,null,null
34540,MGMT,908,Lecture,Face To Face,001,8,10,Advanced Research in Behavioral Science,3.00,MGMT 907  Minimum Grade: C or MGMT 903  Minimum Grade: C,13:00:00,15:50:00,{Tuesday}
34731,MGMT,T980,Special Topics,Face To Face,001,7,10,Special Topics in MGMT,3.00,,16:00:00,18:50:00,{Monday}
32269,MGMT,998,Dissertation,Face To Face,001,3,20,Dissertation Research in Management,1.00 TO 12.00,,null,null,null
30743,MIS,200,Lecture & Recitation,Face To Face,001,FULL,FULL,Management Information Systems,4.00,,12:00:00,13:50:00,"{Monday,Wednesday}"
30137,MIS,342,Lecture,Face To Face,001,40,44,Systems Analysis and Design,4.00,MIS 300  Minimum Grade: D or MIS 200  Minimum Grade: D,16:00:00,17:50:00,"{Monday,Wednesday}"
35118,MIS,343,Lecture,Face To Face,001,20,45,Database Design and Implementation,4.00,MIS 200  Minimum Grade: D or MIS 300  Minimum Grade: D,18:00:00,21:50:00,{Thursday}
31175,MIS,343,Lecture,Hybrid,130,FULL,FULL,Database Design and Implementation,4.00,MIS 200  Minimum Grade: D or MIS 300  Minimum Grade: D,14:00:00,15:50:00,{Wednesday}
31173,MIS,346,Lecture,Face To Face,001,35,44,Management Information Systems Strategy,4.00,,18:00:00,21:50:00,{Tuesday}
31912,MIS,347,Lecture,Hybrid,130,FULL,FULL,Domestic and Global Outsourcing Management,4.00,,12:00:00,13:50:00,{Tuesday}
31773,MIS,361,Lecture,Hybrid,130,12,40,Information System Project Management,4.00,MIS 200  Minimum Grade: D or MIS 300  Minimum Grade: D,14:00:00,15:50:00,{Tuesday}
34977,CS,998,Dissertation,Face To Face,005,FULL,FULL,Ph.D. Dissertation,1.00 TO 12.00,,null,null,null
31526,MIS,632,Lecture,Face To Face,673,FULL,FULL,Database Analysis and Design for Business,3.00,,14:00:00,16:50:00,{Monday}
31525,MIS,632,Lecture,Face To Face,674,FULL,FULL,Database Analysis and Design for Business,3.00,,18:00:00,20:50:00,{Monday}
31431,MIS,632,Lecture,Online-Asynchronous,901,19,25,Database Analysis and Design for Business,3.00,,null,null,null
34411,MIS,T680,Special Topics,Online-Asynchronous,901,20,25,Deep Learning for Busn Applic,3.00,,null,null,null
